,radius,start_time,a_avg,b_avg,bstd_avg,n_avg,mc_avg,a_std,b_std,bstd_std,n_std,mc_std,diff
455,11,2002-07-31 00:00:00+00:00,4.933460803827312,2.502022013340858,7.586519827221728e-16,8.72340425531915,0.9542553191489355,7.195855446306574,2.8332003272852586,2.1094068452430795e-15,4.0966922280254945,0.19601672828384142,0.8017612344279745
456,11,2003-01-31 00:00:00+00:00,3.9379445894754874,2.227045142119669,3.7675836299232945e-16,8.780219780219781,0.9340659340659334,5.6349266254625,2.6134611732257333,5.507742201369114e-16,3.982746673122842,0.1752583998429368,-0.2749768712211891
457,11,2003-07-31 00:00:00+00:00,3.8913210054262297,1.9456758819275703,5.44920277020602e-16,8.864583333333334,0.9249999999999994,6.203462560611683,2.1788112130736708,8.978601832639096e-16,3.5202266424244746,0.1782960282345362,-0.2813692601920985
458,11,2004-01-31 00:00:00+00:00,3.792966716107493,2.2075639900236355,5.504281735514763e-16,6.690721649484536,0.9845360824742271,5.475330531849559,2.630249726888228,1.244242284746706e-15,3.3146166971155577,0.1691524252126657,0.2618881080960651
459,11,2004-07-31 00:00:00+00:00,4.115475640531538,2.2976858331538894,3.430997522795301e-16,6.526881720430108,0.998924731182796,6.140302908689708,2.8990941900313416,8.311172171714482e-16,3.5434918845480485,0.17600310252694898,0.09012184313025395
460,11,2005-01-31 00:00:00+00:00,4.977961680405968,2.790079055631778,5.793999474923687e-16,5.663157894736842,1.0284210526315793,6.9354342405346285,3.118707474060136,1.1247917879192632e-15,3.1810961790451966,0.18546270938748913,0.4923932224778884
461,11,2005-07-31 00:00:00+00:00,4.253692365967158,2.0405645352519257,4.971859818182234e-16,5.947368421052632,0.9842105263157896,7.072807830238943,2.438230093982542,9.068540129980408e-16,2.698969153303076,0.1733989309359203,-0.7495145203798521
462,11,2006-01-31 00:00:00+00:00,5.829166127420257,3.132224296906424,3.951594246417906e-16,4.757894736842105,1.004210526315789,8.010960604961733,3.364608957060401,7.867790854813536e-16,2.4998544190535092,0.16816645089662458,1.091659761654498
463,11,2006-07-31 00:00:00+00:00,4.803142256770151,2.569200300023903,4.818107468857587e-16,5.2631578947368425,0.9536842105263155,7.298631817862976,3.0139452165295415,8.509811125046833e-16,2.302683570041747,0.149332220173956,-0.5630239968825208
464,11,2007-01-31 00:00:00+00:00,6.5602036104004195,5.47331870628022,1.2777500984548361e-15,3.141025641025641,0.9987179487179488,3.790784050139866,3.065582664780619,1.7791066269938846e-15,1.6013335268672366,0.10750244907338886,2.904118406256317
465,11,2007-07-31 00:00:00+00:00,6.989358440262951,6.007983832491148,3.76490837529325e-16,2.486111111111111,0.9583333333333329,3.862274481907421,3.1337838638967614,5.677846241642214e-16,1.162719681566874,0.11227481375097852,0.5346651262109283
466,11,2008-01-31 00:00:00+00:00,5.643776850201656,4.957725319389062,4.223550806782781e-16,2.5324675324675323,0.9207792207792207,3.7905558705959796,3.18752258933661,4.3140047211466056e-16,0.9116846116771042,0.11161218375492314,-1.0502585131020865
467,11,2008-07-31 00:00:00+00:00,6.609603658850048,5.567628555659994,3.140283246323903e-16,2.6666666666666665,0.9536231884057966,4.038311326254516,3.2947055979875515,3.914854320306535e-16,0.980196058819607,0.11321467134312423,0.6099032362709318
468,11,2009-01-31 00:00:00+00:00,6.1525627357585675,5.232987100957108,3.798819076857481e-16,2.780821917808219,0.9424657534246571,3.9211742171278563,3.185763024187517,4.040105594586923e-16,1.0171662070902037,0.11045085410260044,-0.33464145470288553
469,11,2009-07-31 00:00:00+00:00,10.42306756567803,8.685889638065023,,1.0,0.8999999999999991,3.5880649343632166e-15,5.382097401544825e-15,,0.0,7.848892043919536e-16,3.4529025371079145
470,11,2010-01-31 00:00:00+00:00,,,,,,,,,,,
471,11,2010-07-31 00:00:00+00:00,,,,,,,,,,,
472,11,2011-01-31 00:00:00+00:00,,,,,,,,,,,
473,12,1990-01-31 00:00:00+00:00,2.718636384829461,1.3278773957090855,4.4054492560261233e-16,13.09,1.1260000000000006,1.761695873748162,1.2027540638410072,6.397546118184284e-16,6.818120538445157,0.258441326401021,
474,12,1990-07-31 00:00:00+00:00,2.8638483204961536,1.3893038376139568,5.119247500748191e-16,12.41,1.1490000000000007,2.4312479088208034,1.48148863074337,1.2110946530628192e-15,7.0497438881769945,0.2657161088550157,0.06142644190487134
475,12,1991-01-31 00:00:00+00:00,2.386096925611454,1.0862586133771033,5.927831507716971e-16,13.92,1.0910000000000002,1.335479650652698,0.9079079334723156,1.6209451537199266e-15,6.422309600607916,0.2697155254086508,-0.30304522423685354
476,12,1991-07-31 00:00:00+00:00,2.636465049393023,1.2907328370908464,4.791906496245967e-16,11.7,1.1520000000000006,2.15532846400844,1.4729305099612493,7.446240486376581e-16,7.038853212381584,0.2720962396586244,0.20447422371374313
477,12,1992-01-31 00:00:00+00:00,2.925713448767873,1.4065624871033113,4.301766194001104e-16,11.606060606060606,1.1525252525252527,3.427106342360271,1.7977705901384982,1.1965918964945633e-15,6.926462391552814,0.27860565150348343,0.11582965001246492
478,12,1992-07-31 00:00:00+00:00,3.3401507386300175,1.6305177355521498,5.744826325237857e-16,11.797979797979798,1.1545454545454554,3.849220164616727,2.0236226561651285,1.2768422394356892e-15,6.928173476023348,0.26964554483910363,0.22395524844883852
479,12,1993-01-31 00:00:00+00:00,2.9346080830568293,1.3762698017641182,6.84592200097946e-16,11.91,1.1290000000000007,3.4253764575506813,1.6051719335567685,1.8465880763301893e-15,7.181760004878802,0.2742464422943553,-0.2542479337880317
480,12,1993-07-31 00:00:00+00:00,3.5644324098340068,1.726556214873043,6.616224795655419e-16,11.222222222222221,1.1575757575757577,4.49211884526493,2.102073880775161,1.5827662284058756e-15,6.875801334457657,0.2653803235754336,0.3502864131089247
481,12,1994-01-31 00:00:00+00:00,2.6791869138785187,1.2316532093244976,3.318050125496383e-16,12.18,1.0860000000000003,3.035181708285032,1.2166884372702327,5.082326896686017e-16,6.380810879092677,0.26553547956740325,-0.49490300554854527
482,12,1994-07-31 00:00:00+00:00,3.365175354039974,1.4677663992194225,5.504445804543179e-16,11.53,1.1350000000000005,4.927840649966522,1.8304977249409813,1.5777444262537732e-15,6.652188824861795,0.2815451593753243,0.2361131898949249
483,12,1995-01-31 00:00:00+00:00,2.760086709975783,1.3069435233171274,4.210336380301546e-16,12.46,1.0930000000000006,3.037259523452191,1.432037901211977,7.139371623602538e-16,6.655171908471871,0.2701496031476042,-0.16082287590229516
484,12,1995-07-31 00:00:00+00:00,2.965806015573313,1.4640281578279184,7.616845377390539e-16,12.81,1.077,2.9621451043740907,1.7181120987120584,2.049270318462383e-15,6.3828922230688745,0.25499257267852365,0.15708463451079102
485,12,1996-01-31 00:00:00+00:00,6.358559003791439,3.072686564036832,3.8406496549199886e-16,8.178947368421053,1.1852631578947377,7.985262105240889,3.4542007817628977,9.001880787867957e-16,6.342995713766486,0.25305302659031254,1.6086584062089135
486,12,1996-07-31 00:00:00+00:00,6.474639187616703,2.886719940649688,5.038864613793443e-16,9.404040404040405,1.1434343434343441,8.5596719487484,3.345623401110372,2.5261731108199712e-15,6.7384355840803165,0.2752222167711237,-0.18596662338714376
487,12,1997-01-31 00:00:00+00:00,4.86119620734317,2.4600867369099615,4.550581905747205e-16,10.090909090909092,1.1070707070707073,6.432138689738765,3.0073381554723784,1.1294209256127305e-15,6.46196234346703,0.25565143890618164,-0.4266332037397267
488,12,1997-07-31 00:00:00+00:00,3.8234635818552407,2.1437737442960385,4.166328853691136e-16,10.02061855670103,1.1061855670103091,4.425361338729129,2.6421115602579524,7.394564204870915e-16,5.980836377971624,0.2565047242050698,-0.316312992613923
489,12,1998-01-31 00:00:00+00:00,4.467039432704111,2.2138567496844614,5.200203107576283e-16,11.343434343434344,1.0333333333333334,6.097701735196777,2.6108247379588665,8.658876659105906e-16,5.56989285824044,0.24117061451620173,0.07008300538842294
490,12,1998-07-31 00:00:00+00:00,4.3641924678670865,2.147100153628382,3.857515705938083e-16,10.173469387755102,1.0918367346938773,6.126475902231996,2.6328419448285536,6.223620100341533e-16,5.800862911642697,0.27608211440508507,-0.06675659605607942
491,12,1999-01-31 00:00:00+00:00,3.8073252333200416,2.1511927364040617,4.453618245540911e-16,10.262626262626263,1.0767676767676768,4.409451067315606,2.6442626128463527,1.0811885852277934e-15,5.72246888809556,0.25588114381656574,0.004092582775679698
492,12,1999-07-31 00:00:00+00:00,4.713016990975621,2.2846136617377595,4.614814495408348e-16,10.02,1.1,6.584322971053726,2.794990638515922,8.411039129369514e-16,5.701284632839031,0.2506557057564873,0.13342092533369776
493,12,2000-01-31 00:00:00+00:00,3.930869582746884,2.169952832938938,5.555173653887355e-16,9.99,1.0620000000000003,4.833597614383761,2.664665914328155,1.2961821585337721e-15,5.555041390348487,0.24195333050283496,-0.11466082879882133
494,12,2000-07-31 00:00:00+00:00,3.5337771582719713,1.9491893222972834,3.1820622175901747e-16,11.402061855670103,1.0164948453608245,4.21095249485442,2.4814248948459197,4.2323056496126444e-16,5.294769025916113,0.23921765384405227,-0.22076351064165478
495,12,2001-01-31 00:00:00+00:00,4.034126210984413,2.1057488103194895,3.3910129486589793e-16,9.833333333333334,1.0427083333333336,5.432470222037485,2.660970870138417,4.98264622390311e-16,4.915425058809454,0.26227538426810565,0.1565594880222061
496,12,2001-07-31 00:00:00+00:00,3.6136645190386667,1.8030178064704865,5.408022615428614e-16,9.43298969072165,1.012371134020618,5.412960556911086,2.188010005443768,1.3415587852758547e-15,4.710155731003942,0.22326074626933914,-0.302731003849003
497,12,2002-01-31 00:00:00+00:00,4.67493278318127,2.24589645795218,4.666509469674022e-16,8.833333333333334,1.0427083333333333,6.941261189198587,2.73443388850894,6.490447074698626e-16,5.186351859837036,0.25985615116491967,0.44287865148169336
498,12,2002-07-31 00:00:00+00:00,7.380025978382517,3.192864614131567,5.727795693506041e-16,8.290322580645162,1.0096774193548386,9.686950902427872,3.3370492498756987,1.1543389340451591e-15,4.808463202840543,0.2326896216595199,0.9469681561793872
499,12,2003-01-31 00:00:00+00:00,7.3763761430809165,3.087415213534544,3.61197811275515e-16,7.674157303370786,1.0393258426966294,9.85945441230128,3.28976377907559,5.602750495148148e-16,4.360919630127227,0.22085473296845112,-0.10544940059702324
500,12,2003-07-31 00:00:00+00:00,6.429319914564235,2.7497902229017335,2.993105017738039e-16,8.8,0.9777777777777772,9.15851381701366,3.1311462970102864,4.498504276200926e-16,4.135893854722108,0.2227397220306408,-0.3376249906328104
501,12,2004-01-31 00:00:00+00:00,5.999094108574194,2.725985161557894,4.483014142182323e-16,6.574468085106383,1.0180851063829794,8.746649729509073,3.036773863568439,8.384434431055077e-16,3.6617445801063497,0.2068518590773407,-0.02380506134383964
502,12,2004-07-31 00:00:00+00:00,6.064512897146508,2.813611586973879,6.006762817115061e-16,6.438202247191011,1.0404494382022478,8.689922668151645,3.118271355719694,1.4137234294311003e-15,3.5801061950341873,0.20097438842006005,0.08762642541598531
503,12,2005-01-31 00:00:00+00:00,8.045481966900919,3.5892074222387844,5.064321230113502e-16,5.2967032967032965,1.1131868131868137,9.99702509222946,3.622687175603189,2.0064974353743147e-15,3.1534619617687376,0.20067042699067605,0.7755958352649053
504,12,2005-07-31 00:00:00+00:00,7.565608093282412,3.4017083030364423,4.731967019375858e-16,5.2988505747126435,1.0701149425287355,9.793802307263686,3.4702923281973326,1.0703144105703778e-15,2.779137152898676,0.2023782680496494,-0.18749911920234208
505,12,2006-01-31 00:00:00+00:00,7.393055229566346,3.102323461355144,2.8389419218660425e-16,4.930232558139535,1.0546511627906976,10.090057178782859,3.4699730427206585,7.162717010297557e-16,2.8524115604145064,0.21890474788293376,-0.2993848416812983
506,12,2006-07-31 00:00:00+00:00,6.914334483716335,3.4648988943459544,3.130778554523176e-16,5.087912087912088,1.038461538461538,8.904097180537374,3.5677584422404993,5.857318073749836e-16,2.8309729448385426,0.19763559664146796,0.3625754329908104
507,12,2007-01-31 00:00:00+00:00,6.984438202389793,5.68837679645202,5.901677201010583e-16,3.621212121212121,0.9954545454545453,3.9484369850560985,3.1548749371602502,9.33358951241044e-16,1.5764141540475918,0.10441311173458014,2.2234779021060653
508,12,2007-07-31 00:00:00+00:00,7.971837399270745,6.52710626309281,2.0196662646233231e-16,2.912280701754386,0.9982456140350878,3.9318931568223525,3.1248379920638003,4.2385071140326236e-16,1.10648577801179,0.11724703479372009,0.8387294666407898
509,12,2008-01-31 00:00:00+00:00,7.967486073851201,6.4815691593094025,2.1548654949886786e-16,3.0754716981132075,0.9849056603773584,3.9338761756898366,3.1177234588067284,4.552105144504861e-16,0.9577428714626102,0.12309506397510948,-0.04553710378340714
510,12,2008-07-31 00:00:00+00:00,6.1684727778186295,5.164092527902041,3.4001328537426996e-16,3.1311475409836067,0.9622950819672128,4.024244351386938,3.2931714468387825,3.731640082630069e-16,1.2311973824434161,0.11278879144405195,-1.3174766314073612
511,12,2009-01-31 00:00:00+00:00,7.668362321195067,6.302607851014542,2.5703293263125366e-16,2.7857142857142856,0.9892857142857144,4.04748863025364,3.2336996443148207,3.7748827964527524e-16,0.985610760609162,0.11548879745526126,1.1385153231125003
512,12,2009-07-31 00:00:00+00:00,10.42306756567803,8.685889638065023,,1.0,0.8999999999999996,3.613448226613569e-15,5.420172339920354e-15,,0.0,3.387607712450221e-16,2.383281787050481
513,12,2010-01-31 00:00:00+00:00,,,,,,,,,,,
514,12,2010-07-31 00:00:00+00:00,,,,,,,,,,,
515,12,2011-01-31 00:00:00+00:00,,,,,,,,,,,
516,13,1990-01-31 00:00:00+00:00,2.827329149322507,1.2097597388215904,5.571251485702848e-16,17.03,1.2000000000000006,2.521399465206393,0.8836843816348191,7.98245896455994e-16,9.18546832136654,0.26892979069495504,
517,13,1990-07-31 00:00:00+00:00,2.634003952319802,1.1623286710247136,6.193856891056613e-16,17.88,1.1750000000000003,0.8570894029190443,0.6151494967406785,1.1418105323910343e-15,9.470080477082773,0.26299556396765844,-0.04743106779687678
518,13,1991-01-31 00:00:00+00:00,2.580268348459342,1.1419118300065447,4.685817575724574e-16,17.38,1.181000000000001,0.6693237000932689,0.4825838731362931,4.896717309264123e-16,9.379517766674017,0.25333931412397903,-0.020416841018168874
519,13,1991-07-31 00:00:00+00:00,2.760456558196777,1.3061039972678998,7.152892919648139e-16,16.99,1.1569999999999998,1.1933193755402243,0.866940776666076,1.9275567851289365e-15,9.683365931202632,0.2822188419426928,0.1641921672613551
520,13,1992-01-31 00:00:00+00:00,2.999851359727588,1.3769634409974572,5.219283923454958e-16,16.31313131313131,1.1717171717171724,2.81560279651191,1.2477075575466334,1.095360144115203e-15,9.710762454193006,0.282134865724223,0.07085944372955733
521,13,1992-07-31 00:00:00+00:00,2.537571870610912,1.1510158679547167,4.798267573406647e-16,15.55,1.1900000000000006,0.651524187864082,0.4695308930699862,5.752848843855848e-16,8.9198167757601,0.26495663834299404,-0.2259475730427405
522,13,1993-01-31 00:00:00+00:00,2.757933884582385,1.312553283097858,7.911206636555266e-16,16.04,1.178000000000001,1.327871316681765,0.9474112137442162,1.8953094130950225e-15,9.129727224398282,0.2592062475865093,0.16153741514314124
523,13,1993-07-31 00:00:00+00:00,2.783603011498593,1.2879686972713735,4.254828254244426e-16,17.03,1.1460000000000006,2.184683853397199,1.2638461378670631,6.119474763813481e-16,9.53828542710318,0.2886471404971331,-0.024584585826484373
524,13,1994-01-31 00:00:00+00:00,2.8195842340716943,1.3143409764000524,4.261404224491085e-16,17.16,1.1340000000000006,2.077922004817637,1.1844656001877862,5.39007006343572e-16,8.769460322245285,0.26023299583490955,0.0263722791286789
525,13,1994-07-31 00:00:00+00:00,2.88888431015201,1.3799101550195936,5.250924637176777e-16,14.93,1.1930000000000007,1.9710439007294123,1.1108721189137762,7.964585511290643e-16,9.083512647660159,0.2660048605920308,0.06556917861954115
526,13,1995-01-31 00:00:00+00:00,2.8179924309496607,1.339751313378859,6.465968029683838e-16,15.565656565656566,1.1676767676767688,1.7847905458869824,0.9900640254375032,1.1256562013119821e-15,8.87919100948336,0.2594453592854411,-0.04015884164073458
527,13,1995-07-31 00:00:00+00:00,2.953179220002873,1.4214456746855189,7.675266411763737e-16,14.252525252525253,1.2121212121212128,2.0808287200079945,1.2123404673344143,1.850091011990846e-15,8.698279720073476,0.260404993554086,0.08169436130665986
528,13,1996-01-31 00:00:00+00:00,3.2688058078849225,1.7640991108198498,9.355022261252893e-16,14.510204081632653,1.1397959183673476,2.2358000026008327,1.5891729430558184,1.7967278637885237e-15,8.71098950190225,0.259157952838131,0.34265343613433097
529,13,1996-07-31 00:00:00+00:00,3.2504127569466728,1.7589570272216746,6.67145234522756e-16,14.717171717171718,1.1313131313131324,2.764396180553117,1.9778513472531252,1.8568643440852412e-15,9.785495726485678,0.27614195722507423,-0.005142083598175251
530,13,1997-01-31 00:00:00+00:00,3.717614636064008,1.8762267282305733,1.1558921735060727e-15,13.88,1.1690000000000007,4.10047028911202,1.9270123535829529,2.3117753199353165e-15,8.743574841568005,0.2680626340196928,0.11726970100889877
531,13,1997-07-31 00:00:00+00:00,3.532279822371332,1.9437142393700018,8.67934969369121e-16,12.6,1.2040000000000013,3.0087581639939303,2.1090029806686132,2.3153132234383887e-15,9.005049088756214,0.25816759101503245,0.06748751113942841
532,13,1998-01-31 00:00:00+00:00,3.9584984239051706,2.1667828729861185,1.4675222713516398e-15,13.686868686868687,1.1494949494949502,3.713039496454857,2.104456565563432,2.8036496225782516e-15,8.638601626074063,0.26044457178876307,0.22306863361611673
533,13,1998-07-31 00:00:00+00:00,3.6148317638993204,1.8156860349967143,1.0537328428011028e-15,14.6,1.1260000000000003,3.9641833874748915,1.7431132970123118,2.3014479530308895e-15,8.318168018976248,0.2580501869596281,-0.35109683798940416
534,13,1999-01-31 00:00:00+00:00,3.405422336084446,1.7683561696956382,1.1237898947773906e-15,15.75,1.0880000000000003,3.3810696178781354,1.831582469511007,4.880970482886916e-15,8.593367186147674,0.26218969152778365,-0.04732986530107608
535,13,1999-07-31 00:00:00+00:00,3.8606007572417007,1.9932887669644332,1.0271986966180833e-15,15.27,1.0990000000000002,4.354108972549209,2.2085132464059978,2.348238740526383e-15,8.957650079652304,0.2702393252827815,0.224932597268795
536,13,2000-01-31 00:00:00+00:00,3.7337305186869303,1.8133002697138076,9.666856893406757e-16,14.795918367346939,1.0918367346938778,4.650800199649549,1.9249078199720764,2.1211819463930044e-15,7.863473149483556,0.26347145990228665,-0.1799884972506256
537,13,2000-07-31 00:00:00+00:00,3.584708601848133,1.8028111523046348,1.1481540483076713e-15,14.585858585858587,1.0989898989898996,3.8672111455328153,1.6416572305786044,2.1775649194498296e-15,7.32623201453642,0.2537453928384205,-0.010489117409172799
538,13,2001-01-31 00:00:00+00:00,2.975572015152287,1.4798626278500433,6.651039060601667e-16,15.387755102040817,1.0438775510204081,2.781870995293731,1.1873831993315682,1.1325831080320837e-15,6.803020331450462,0.24158681884001793,-0.32294852445459155
539,13,2001-07-31 00:00:00+00:00,2.939755244225779,1.5004507724011873,5.972794766154216e-16,15.09,0.9889999999999997,3.0381111312288023,1.4955608511505327,1.112779129388125e-15,6.4886770063649575,0.23133123743701656,0.020588144551143994
540,13,2002-01-31 00:00:00+00:00,2.9289796575984846,1.616530985486956,8.742315485854048e-16,12.848484848484848,1.0909090909090915,2.2199817621053377,1.6013461949528098,1.996379541632699e-15,6.922845404688528,0.2519681341574718,0.11608021308576877
541,13,2002-07-31 00:00:00+00:00,3.468911948500554,1.8386034514285143,2.0007850637351326e-15,11.56,1.0960000000000003,4.171864434578634,2.0520531131119824,8.199895698658645e-15,6.639824751247035,0.25182966826444786,0.22207246594155827
542,13,2003-01-31 00:00:00+00:00,3.8544936372486154,1.9889786342284592,1.3793198585582107e-15,12.13,1.0810000000000004,4.825968868296454,2.195482212660649,5.107485860914664e-15,6.469282507482277,0.2377057853819305,0.15037518279994488
543,13,2003-07-31 00:00:00+00:00,3.345293100744918,1.9735621840103807,1.8360510857790425e-15,10.868686868686869,1.0989898989899,2.6335803282382004,1.9622497716817167,6.85787849528452e-15,5.740380533227252,0.2401083724262305,-0.01541645021807847
544,13,2004-01-31 00:00:00+00:00,3.6378573993616574,2.011430390321484,1.0399393199509382e-15,9.0,1.1071428571428588,4.480919146755933,2.40641533784342,4.973141101940043e-15,4.650684463536678,0.21550707405807387,0.0378682063111031
545,13,2004-07-31 00:00:00+00:00,3.6383584667286115,2.1738209445476757,2.876706503749893e-15,9.081632653061224,1.1051020408163275,3.795486392543064,2.2962340074809506,9.244107074795316e-15,4.621048815185233,0.20627898683133786,0.16239055422619186
546,13,2005-01-31 00:00:00+00:00,4.175674451197113,2.2367112299296603,1.5021348418647403e-15,7.96,1.1530000000000011,5.493259461037255,2.5496281060530728,6.832444940641493e-15,4.114325797463876,0.19511975084987454,0.0628902853819846
547,13,2005-07-31 00:00:00+00:00,4.754907877655683,2.5572664498069435,5.599607526580711e-16,7.581632653061225,1.1602040816326546,6.225370381696382,2.932991768162622,1.2995917221804872e-15,5.06641146592098,0.2410200812604572,0.3205552198772832
548,13,2006-01-31 00:00:00+00:00,4.677246751533258,2.5846746402411505,2.604672271288279e-15,7.608247422680412,1.1391752577319596,5.962827579420411,2.988720956280314,9.503077605617218e-15,4.1371203275721875,0.23028818043510166,0.027408190434206947
549,13,2006-07-31 00:00:00+00:00,4.572652799492117,2.5015755121744756,1.490961077232521e-15,7.649484536082475,1.1474226804123724,5.944948646566944,2.9714837095243958,7.0034365821273905e-15,4.240286048510864,0.23983187840007258,-0.08309912806667485
550,13,2007-01-31 00:00:00+00:00,6.09511838886171,4.213737962023462,4.8721599425870385e-15,6.373493975903615,1.1132530120481932,4.377431218717791,3.132936778565643,1.2748887936467508e-14,3.366661672040668,0.20822776245709912,1.7121624498489862
551,13,2007-07-31 00:00:00+00:00,7.30990615634315,5.077188521502352,5.6772033252116035e-15,5.1395348837209305,1.15232558139535,4.86798467616023,3.474636067270662,1.4207650711443359e-14,3.42709889555952,0.23947331630109903,0.8634505594788902
552,13,2008-01-31 00:00:00+00:00,8.043780585460423,5.6331794813139835,6.764539618475781e-15,4.494252873563219,1.1862068965517254,4.734923958069802,3.3551464237778172,1.543085611894614e-14,3.0494893328433474,0.23286507411499513,0.5559909598116315
553,13,2008-07-31 00:00:00+00:00,6.937346277512608,4.938876462304115,2.9523145109912377e-15,4.782051282051282,1.11923076923077,4.7360274261185875,3.419739507970014,8.99953721650517e-15,3.173131665841266,0.2401610348856006,-0.6943030190098689
554,13,2009-01-31 00:00:00+00:00,7.56625955864144,5.359064118276632,5.044679353036067e-15,4.604651162790698,1.1488372093023265,4.762225364277395,3.395705373436369,1.3368849421716708e-14,2.85030058174445,0.2355190443387498,0.4201876559725175
555,13,2009-07-31 00:00:00+00:00,7.237418575150471,5.19235037398585,1.8233615359509594e-15,3.3125,1.1453125000000002,4.4188700229399505,3.1537257787764355,2.5938798895061662e-15,1.8505683382688611,0.23362545489437386,-0.16671374429078245
556,13,2010-01-31 00:00:00+00:00,8.89184507716169,6.41208098768507,2.2565119248683025e-15,2.267605633802817,1.2577464788732398,3.825689866217045,2.7221333180000826,2.4890017532928144e-15,1.3197158403976135,0.16358656234630545,1.2197306136992205
557,13,2010-07-31 00:00:00+00:00,,,,,,,,,,,
558,13,2011-01-31 00:00:00+00:00,,,,,,,,,,,
559,14,1990-01-31 00:00:00+00:00,2.6441344228399455,0.9797110918853985,4.7543529947583e-16,32.55,1.178000000000001,0.39615829893101595,0.2702077025828326,4.427069947643851e-16,16.43805328983928,0.3003634162446915,
560,14,1990-07-31 00:00:00+00:00,2.6853234087823457,1.0282928279330295,5.240811200938442e-16,31.59,1.1690000000000014,0.3691826385620311,0.27237442805871576,4.219788254663202e-16,15.239565067098976,0.26503096826864236,0.04858173604763094
561,14,1991-01-31 00:00:00+00:00,2.7306279734172625,1.0637836766596902,5.047399799142598e-16,30.94,1.177000000000001,0.49989668611040594,0.3615196039617001,5.095992836727003e-16,16.66837566995499,0.2915839709607029,0.03549084872666075
562,14,1991-07-31 00:00:00+00:00,2.866407150021993,1.2133455657090375,6.309565891797594e-16,28.22,1.1750000000000014,0.7419957524789333,0.4951130566733742,7.272763481563541e-16,16.079713048346722,0.292110052597104,0.1495618890493473
563,14,1992-01-31 00:00:00+00:00,2.9345140447595344,1.2478579793195426,6.603902176791475e-16,29.44,1.163000000000001,0.7084490126869083,0.49418245967799446,6.330253234824182e-16,16.026064628434124,0.2894282067606522,0.034512413610505055
564,14,1992-07-31 00:00:00+00:00,2.9119045105225285,1.2639493667913464,8.332408828787649e-16,28.17,1.1780000000000008,0.7067242437873364,0.5136770533141463,1.1497944322219296e-15,16.680027977594442,0.2963004208467132,0.01609138747180383
565,14,1993-01-31 00:00:00+00:00,3.049688008141012,1.3396901050818777,7.787467124930661e-16,28.33,1.1770000000000014,0.8353624616925951,0.5876067897145594,1.0478064319675118e-15,15.630231649407548,0.2784716586054397,0.0757407382905313
566,14,1993-07-31 00:00:00+00:00,2.984337195581183,1.3134749651858264,7.603866492683157e-16,26.54,1.2030000000000016,0.8078282488384492,0.5652181222492794,8.018974753635113e-16,15.723892904774193,0.2757743917616631,-0.026215139896051287
567,14,1994-01-31 00:00:00+00:00,3.0383598999472046,1.3281674152814198,7.634834643916203e-16,27.08,1.190000000000001,1.5040005709076416,0.9101135189489191,1.18374057715496e-15,16.370508096987564,0.2938769068226292,0.01469245009559339
568,14,1994-07-31 00:00:00+00:00,2.8741749541834754,1.2125699764690376,6.278581364349972e-16,27.01,1.2020000000000008,0.8211379595953058,0.5317358640081336,7.730028046413763e-16,14.96696361991971,0.27779070676982126,-0.11559743881238216
569,14,1995-01-31 00:00:00+00:00,2.95798272482508,1.2767253587469423,6.986223769474446e-16,29.23,1.1680000000000013,0.6507871981645363,0.45666855064134276,9.274028333631599e-16,14.821397990197761,0.26395591918486555,0.06415538227790463
570,14,1995-07-31 00:00:00+00:00,2.8391736813709088,1.2053625779093857,5.813562355206718e-16,27.25,1.1760000000000017,0.742328422052696,0.5196649429242379,7.047139553471472e-16,16.147286102774313,0.289939039221431,-0.07136278083755654
571,14,1996-01-31 00:00:00+00:00,3.1853703563670432,1.4778381367345603,9.075431625039115e-16,26.44,1.1610000000000011,1.3403263477819438,0.91052294358296,1.3961780120864589e-15,15.353951881643969,0.284940185110681,0.2724755588251746
572,14,1996-07-31 00:00:00+00:00,3.2539236557957922,1.528218117899787,1.1043921880844136e-15,26.95,1.1440000000000012,1.6706801398418674,1.0368440074091683,1.6592386655797382e-15,16.230893973898027,0.30161852955966967,0.05037998116522657
573,14,1997-01-31 00:00:00+00:00,3.0891427177993025,1.42316226526115,8.76157257395606e-16,25.56,1.175000000000001,0.9013223355816607,0.65433953238942,1.1660952324695234e-15,15.020067384749789,0.2727988121660207,-0.10505585263863693
574,14,1997-07-31 00:00:00+00:00,3.461916615995765,1.6349356816438172,7.659628969389419e-16,24.17,1.2020000000000008,2.3109919238353913,1.3791012471461515,9.917190125217549e-16,14.808579959065634,0.2756003547812585,0.21177341638266722
575,14,1998-01-31 00:00:00+00:00,3.307536231093991,1.5691268551357118,8.957237481738578e-16,24.39,1.1830000000000007,1.6452076948407877,1.0764288683017182,1.2075998588318936e-15,14.63280871565985,0.26895044791623507,-0.06580882650810538
576,14,1998-07-31 00:00:00+00:00,3.0728075995514574,1.4077108725524892,6.254573559779534e-16,26.59,1.1470000000000007,1.4527547656663753,0.951626967805854,8.447685925168457e-16,14.825650035998386,0.2746733597301611,-0.16141598258322265
577,14,1999-01-31 00:00:00+00:00,2.876246963300217,1.2661453967054976,7.284186921178773e-16,28.94,1.1180000000000008,0.6587113360312384,0.4696420800743209,7.22896365984569e-16,14.662409850575814,0.28369139585262015,-0.14156547584699153
