radius,start_time,a,b,bstd,n,mc
4,1990-01-31 00:00:00+00:00,2.465204138781509,0.6458400489608292,3.513899486808322e-16,49.0,1.2
4,1990-07-31 00:00:00+00:00,2.465204138781509,0.6458400489608292,3.513899486808322e-16,49.0,1.2
4,1991-01-31 00:00:00+00:00,2.465204138781509,0.6458400489608292,3.513899486808322e-16,49.0,1.2
4,1991-07-31 00:00:00+00:00,2.465204138781509,0.6458400489608292,3.513899486808322e-16,49.0,1.2
4,1992-01-31 00:00:00+00:00,2.465204138781509,0.6458400489608292,3.513899486808322e-16,49.0,1.2
4,1992-07-31 00:00:00+00:00,2.465204138781509,0.6458400489608292,3.513899486808322e-16,49.0,1.2
4,1993-01-31 00:00:00+00:00,2.450944688379504,0.6414195425032638,3.1408069115372736e-16,48.0,1.2
4,1993-07-31 00:00:00+00:00,2.450944688379504,0.6414195425032638,3.1408069115372736e-16,48.0,1.2
4,1994-01-31 00:00:00+00:00,2.4435690005922024,0.6428926188804039,2.6783609692002324e-16,47.0,1.2
4,1994-07-31 00:00:00+00:00,2.4435690005922024,0.6428926188804039,2.6783609692002324e-16,47.0,1.2
4,1995-01-31 00:00:00+00:00,2.408507264911434,0.6294122926134085,1.364040176400138e-16,45.0,1.2
4,1995-07-31 00:00:00+00:00,2.415607477333687,0.687119058589323,3.8832883385063006e-16,39.0,1.2
4,1996-01-31 00:00:00+00:00,2.3636275262842155,0.7042613220052735,3.273806962740526e-16,33.0,1.2
4,1996-07-31 00:00:00+00:00,2.335004238314741,0.7030354537337236,2.3176031486293e-16,31.0,1.2
4,1997-01-31 00:00:00+00:00,2.34287344133158,0.8112106495687166,1.659752838375358e-16,41.0,0.8999999999999999
4,1997-07-31 00:00:00+00:00,2.2859191556986715,0.7974638129240852,3.559573051413483e-17,37.0,0.8999999999999999
4,1998-01-31 00:00:00+00:00,2.285546428087535,0.8238648708191767,1.2058347551471376e-16,35.0,0.8999999999999999
