radius,start_time,a,b,bstd,n,mc
15,1999-01-31 00:00:00+00:00,4.044563836334672,0.7112825875206968,9.477351618679448e-15,3521.0,0.7
15,1999-07-31 00:00:00+00:00,4.029586703844689,0.7148758579756667,3.1736366240273363e-15,3382.0,0.7
15,2000-01-31 00:00:00+00:00,4.003409137766819,0.7168603076399849,3.461312342081093e-15,3174.0,0.7
15,2000-07-31 00:00:00+00:00,3.899659031908831,0.7392311736162527,1.0251455319033945e-15,2411.0,0.7
15,2001-01-31 00:00:00+00:00,3.8569340635615905,0.7464004463009426,7.386700185913071e-16,2160.0,0.7
15,2001-07-31 00:00:00+00:00,3.8392415760475154,0.7478301219739721,1.2691263140559035e-15,2069.0,0.7
15,2002-01-31 00:00:00+00:00,3.816312385491269,0.7486518773354187,2.0090737324997624e-15,1960.0,0.7
15,2002-07-31 00:00:00+00:00,3.7924233881589124,0.7460150475181002,2.1904068269457122e-15,1863.0,0.7
15,2003-01-31 00:00:00+00:00,3.757544623726258,0.7475435704963836,4.747620251937933e-15,1715.0,0.7
15,2003-07-31 00:00:00+00:00,3.732520137481274,0.7591374861055639,4.5595767308592325e-15,1589.0,0.7
15,2004-01-31 00:00:00+00:00,3.7173376576925485,0.7645834909136434,4.2795522157586786e-15,1521.0,0.7
15,2004-07-31 00:00:00+00:00,3.697652460602845,0.7648383518640338,4.370589073462074e-15,1453.0,0.7
15,2005-01-31 00:00:00+00:00,3.6777669711624803,0.7675127544632864,5.045945457714629e-15,1382.0,0.7
15,2005-07-31 00:00:00+00:00,3.661323405604925,0.7664189374158082,5.021636721887942e-15,1333.0,0.7
15,2006-01-31 00:00:00+00:00,3.646368724241598,0.7697422778527314,5.3678638745944156e-15,1281.0,0.7
15,2006-07-31 00:00:00+00:00,3.617027727840517,0.7647435110616685,6.1159795071403135e-15,1207.0,0.7
15,2007-01-31 00:00:00+00:00,3.5931477666281633,0.7638882031016545,5.942305266144648e-15,1144.0,0.7
15,2007-07-31 00:00:00+00:00,3.5688308207126282,0.7706386328963122,5.159470442821696e-15,1070.0,0.7
15,2008-01-31 00:00:00+00:00,3.5416803933203864,0.7652034833186699,4.692946075595894e-15,1014.0,0.7
15,2008-07-31 00:00:00+00:00,3.5212292809414585,0.771881918806593,3.654988471892008e-15,957.0,0.7
15,2009-01-31 00:00:00+00:00,3.4943948328200243,0.7709572026299449,2.6439598295611438e-15,901.0,0.7
15,2009-07-31 00:00:00+00:00,3.4646912640681755,0.7661363025878025,1.6615266129069428e-15,848.0,0.7
15,2010-01-31 00:00:00+00:00,3.439747315036634,0.7581806583221115,5.945678394063315e-16,811.0,0.7
15,2010-07-31 00:00:00+00:00,3.4075178849052503,0.7598256398586883,3.4238343260067667e-16,751.0,0.7
15,2011-01-31 00:00:00+00:00,3.3488438166380248,0.7486676488035416,6.923617971025725e-16,668.0,0.7
15,2011-07-31 00:00:00+00:00,3.27313115087994,0.7782533840838737,2.735282833047552e-15,535.0,0.7
15,2012-01-31 00:00:00+00:00,3.227437816639624,0.7725736391104726,2.8520278668562646e-15,486.0,0.7
15,2012-07-31 00:00:00+00:00,3.1866454009527336,0.7830802057115659,3.0837743875448866e-15,435.0,0.7
