radius,start_time,a_avg,b_avg,bstd_avg,n_avg,mc_avg,a_std,b_std,bstd_std,n_std,mc_std,diff
11,1998-07-31 00:00:00+00:00,3.585574134975636,0.7422539858215776,2.1025627429851596e-15,985.6,0.7999999999999998,0.04767116350856233,0.038286638819833296,1.5222841137929318e-15,138.31810796095715,0.11370704872299227,-0.006810706326850324
11,1999-01-31 00:00:00+00:00,3.5268185142523736,0.7413487441522206,2.2427160580509955e-15,910.61,0.7660000000000005,0.036388031875548635,0.03265084277574686,1.606876784409281e-15,89.49452835822201,0.07415517445863036,-0.0009052416693570153
11,1999-07-31 00:00:00+00:00,3.484221919621786,0.7508899883036978,1.8179868276402176e-15,824.36,0.7580000000000005,0.029985730968179664,0.028060108989600235,1.3579012291476472e-15,80.49135972201607,0.06989169110021937,0.009541244151477168
11,2000-01-31 00:00:00+00:00,3.4685980333061663,0.7586463419400269,1.6581593933153321e-15,783.93,0.7590000000000003,0.030374445803183044,0.03240635246472511,1.3593575863162512e-15,82.95846045832917,0.07260659179246175,0.007756353636329094
11,2000-07-31 00:00:00+00:00,3.387773062088073,0.7848419369411564,1.7247794956434826e-15,624.52,0.7579999999999998,0.026369891355714666,0.029757832962479237,1.3175336347167264e-15,69.71681245864545,0.06060303022726898,0.026195595001129557
11,2001-01-31 00:00:00+00:00,3.374718614272747,0.7909397761370452,1.6872143040459754e-15,614.1,0.7440000000000002,0.027394042579272252,0.033259535141695856,1.292718834745053e-15,60.51387686249571,0.05378595813899102,0.006097839195888799
11,2001-07-31 00:00:00+00:00,3.3638504782326155,0.809065354964075,1.286833515283273e-15,583.09,0.7430000000000005,0.02603666769510135,0.03248829544200218,1.041741780099175e-15,62.90976301678684,0.0590411600991934,0.018125578827029698
11,2002-01-31 00:00:00+00:00,3.3360401163963247,0.8051807142643522,1.3284565863660857e-15,546.6,0.7460000000000002,0.03070053482821976,0.036612296596980363,8.914067152491657e-16,56.417455569436065,0.05581354239923781,-0.003884640699722719
11,2002-07-31 00:00:00+00:00,3.3138775454439138,0.8082532977961884,1.2230320226527804e-15,509.14,0.7550000000000003,0.031239922574103525,0.041169809393378956,8.499734552866341e-16,59.35308149395685,0.06256309946079576,0.0030725835318361483
11,2003-01-31 00:00:00+00:00,3.301274474899151,0.811033591860644,1.2086867789832592e-15,480.28,0.7680000000000001,0.03475160458150575,0.04078189928511823,9.940267994483116e-16,60.2810052666642,0.07089613971340486,0.0027802940644556795
11,2003-07-31 00:00:00+00:00,3.239646722888921,0.8209340137989264,1.2591990039612654e-15,394.43,0.789,0.039389880697995885,0.04535518851976618,8.978017136308788e-16,54.67650595118805,0.07771353768420237,0.009900421938282333
11,2004-01-31 00:00:00+00:00,3.1693041296544395,0.8146551913023036,1.1812955758127716e-15,342.1,0.784,0.04208649135904435,0.04999727239405098,7.264844840513019e-16,46.255657584622654,0.07347094526395992,-0.006278822496622816
11,2004-07-31 00:00:00+00:00,3.1398478374705645,0.8059317531665867,1.0992420513478609e-15,327.22,0.7799999999999996,0.04318611134651769,0.050515376938573255,7.455153787086623e-16,43.57892642416548,0.07247430753394792,-0.008723438135716854
11,2005-01-31 00:00:00+00:00,3.0840274942982173,0.8201412017375509,1.1946302182900099e-15,289.12,0.7619999999999998,0.042110163856748234,0.049907339641224124,8.079244276097529e-16,29.762114077186013,0.056461303455364806,0.014209448570964178
11,2005-07-31 00:00:00+00:00,3.020490158365968,0.80155767700876,1.1219919113878668e-15,254.94,0.7679999999999997,0.041543056088186654,0.049262320456104715,7.624448188626676e-16,24.128368818015485,0.05295319068800678,-0.01858352472879088
11,2006-01-31 00:00:00+00:00,2.9241333650412855,0.9227301781565734,1.1750935298139646e-15,154.08,0.7989999999999986,0.07006326343953508,0.08095507714517743,7.214803471582727e-16,10.379350128544132,0.02657180095628835,0.12117250114781342
11,2006-07-31 00:00:00+00:00,2.717213462537998,0.9058443167255601,5.052143290400094e-16,94.8,0.8229999999999991,0.08375547727010298,0.08851774664027286,4.600396182233981e-16,14.526882082205498,0.08510836823388371,-0.016885861431013338
11,2007-01-31 00:00:00+00:00,2.3217230133576536,0.7615522395153951,3.4946191861335836e-16,55.51,0.7650000000000009,0.08812614191263105,0.08739003877817952,2.7974421517618633e-16,8.418948085639135,0.10766108438479105,-0.14429207721016502
11,2007-07-31 00:00:00+00:00,2.1420735929761308,0.676007706967578,1.99920623716867e-16,44.51,0.7350000000000011,0.08908500170199948,0.09842239985577772,1.714920838448351e-16,6.114224184124864,0.09679197729505701,-0.08554453254781713
11,2008-01-31 00:00:00+00:00,3.520681175001666,1.9908909506412071,5.621756898975642e-16,9.0,1.0424242424242427,3.671987825241255,2.059767422055755,7.204052620927508e-16,3.619674131234265,0.1979955210227835,1.3148832436736293
12,1990-01-31 00:00:00+00:00,3.6499015161173856,0.7290867462187142,1.874459449291823e-15,1099.34,0.8379999999999999,0.0629560809935055,0.044168575667059944,1.3354141062596777e-15,186.91094514271072,0.14409592764417864,-1.2618042044224929
12,1990-07-31 00:00:00+00:00,3.6439357068729357,0.727095988794042,2.1582668708879608e-15,1117.98,0.82,0.05903829085686871,0.04381263403309064,1.4005483854335315e-15,160.06930191058314,0.12226812728383028,-0.0019907574246721405
12,1991-01-31 00:00:00+00:00,3.64908704450839,0.7300663742013191,2.167682907178522e-15,1097.5,0.8340000000000001,0.061734733818780196,0.045724316117010264,1.2342323799874215e-15,150.77325942479243,0.11566234381931652,0.0029703854072771207
12,1991-07-31 00:00:00+00:00,3.6414452446748076,0.7252856704720769,2.0107556794869828e-15,1106.76,0.8270000000000002,0.059760037306205445,0.04356750695223754,1.4113890637391323e-15,189.83124456775133,0.14484753391345007,-0.004780703729242219
12,1992-01-31 00:00:00+00:00,3.6391087595927187,0.7275184910685016,2.0267994144558716e-15,1112.09,0.8159999999999996,0.04958172336985595,0.038390009453286196,1.319627501486454e-15,136.53712226927794,0.10320128415143417,0.0022328205964247116
12,1992-07-31 00:00:00+00:00,3.641322781723364,0.729284735344885,1.9902051302496758e-15,1097.35,0.8270000000000002,0.05220187258831767,0.03951852087651516,1.51579094715603e-15,167.59995509991924,0.12701308291795463,0.0017662442763833885
12,1993-01-31 00:00:00+00:00,3.6419041967644943,0.728727881807243,1.9140466039081402e-15,1097.27,0.8270000000000001,0.05673087565105717,0.04220269828875928,1.4171823956257294e-15,154.9223888456945,0.12048303455740818,-0.0005568535376420103
12,1993-07-31 00:00:00+00:00,3.6407229268363994,0.7304901208282557,1.9499320305693226e-15,1099.13,0.8220000000000002,0.05539814256909279,0.04259376863967095,1.351332792302612e-15,152.0759814744398,0.11510206274643753,0.0017622390210126904
12,1994-01-31 00:00:00+00:00,3.636884544950368,0.7287658945872374,2.0343350982735463e-15,1103.99,0.8170000000000001,0.0493892632994624,0.03790370274946229,1.245827051952051e-15,149.33823686483979,0.11375589672805553,-0.0017242262410183118
12,1994-07-31 00:00:00+00:00,3.6357044212552476,0.7287380325902916,2.076455117778719e-15,1092.37,0.8210000000000004,0.05343449248193618,0.040990229847994095,1.1922635467998938e-15,152.40997707207728,0.11572782419508842,-2.7861996945821588e-05
12,1995-01-31 00:00:00+00:00,3.628079171290471,0.7278486798852051,1.990803747748e-15,1093.38,0.811,0.049631238363685555,0.036429188222411195,1.4614846352421089e-15,143.29462338451185,0.110914472464238,-0.0008893527050864991
12,1995-07-31 00:00:00+00:00,3.6218177847434663,0.7295131002689168,2.160331435719115e-15,1098.6,0.7970000000000002,0.04198928283681655,0.033484073676207364,1.4175890598086776e-15,119.91309984797958,0.0892788164723697,0.0016644203837117288
12,1996-01-31 00:00:00+00:00,3.6254766761285304,0.7470172397020515,1.88633826613424e-15,1053.3,0.8079999999999999,0.05106275421535458,0.04187653173753047,1.3980452465461725e-15,135.40381057855026,0.10118489926062997,0.01750413943313467
12,1996-07-31 00:00:00+00:00,3.6202782032313974,0.7479406857799232,1.851834274429575e-15,1049.71,0.802,0.05070554634584378,0.038046443379669635,1.4642362467723174e-15,133.65183889645527,0.10345545081352787,0.000923446077871759
12,1997-01-31 00:00:00+00:00,3.6221447367395627,0.750194176433519,2.0151434487077323e-15,1026.73,0.8160000000000001,0.05041495077356909,0.040654830323293596,1.4922882035151689e-15,146.54746223278207,0.11075498483890762,0.0022534906535958132
