radius,start_time,a,b,bstd,n,mc
5,1993-07-31 00:00:00+00:00,1.6927163177251288,0.7896263307331851,0.0,8.0,1.0
5,1994-01-31 00:00:00+00:00,1.6927163177251288,0.7896263307331851,0.0,8.0,1.0
5,1994-07-31 00:00:00+00:00,1.6927163177251288,0.7896263307331851,0.0,8.0,1.0
5,1995-01-31 00:00:00+00:00,1.6927163177251288,0.7896263307331851,0.0,8.0,1.0
5,1995-07-31 00:00:00+00:00,1.6927163177251288,0.7896263307331851,0.0,8.0,1.0
5,1996-01-31 00:00:00+00:00,1.6927163177251288,0.7896263307331851,0.0,8.0,1.0
5,1996-07-31 00:00:00+00:00,1.6927163177251288,0.7896263307331851,0.0,8.0,1.0
5,1997-01-31 00:00:00+00:00,1.6927163177251288,0.7896263307331851,0.0,8.0,1.0
5,1997-07-31 00:00:00+00:00,1.6927163177251288,0.7896263307331851,0.0,8.0,1.0
5,1998-01-31 00:00:00+00:00,1.6927163177251288,0.7896263307331851,0.0,8.0,1.0
5,1998-07-31 00:00:00+00:00,1.6927163177251288,0.7896263307331851,0.0,8.0,1.0
5,1999-01-31 00:00:00+00:00,1.6927163177251288,0.7896263307331851,0.0,8.0,1.0
5,1999-07-31 00:00:00+00:00,1.6927163177251288,0.7896263307331851,0.0,8.0,1.0
5,2000-01-31 00:00:00+00:00,1.6927163177251288,0.7896263307331851,0.0,8.0,1.0
5,2000-07-31 00:00:00+00:00,1.6927163177251288,0.7896263307331851,0.0,8.0,1.0
5,2001-01-31 00:00:00+00:00,1.6927163177251288,0.7896263307331851,0.0,8.0,1.0
5,2001-07-31 00:00:00+00:00,1.6927163177251288,0.7896263307331851,0.0,8.0,1.0
5,2002-01-31 00:00:00+00:00,1.7805015394981836,0.9354034994839268,2.0685339428352744e-16,7.0,1.0
5,2002-07-31 00:00:00+00:00,1.7087822830334687,0.930631032649825,1.615074240631662e-16,6.0,1.0
5,2003-01-31 00:00:00+00:00,1.7087822830334687,0.930631032649825,1.615074240631662e-16,6.0,1.0
5,2003-07-31 00:00:00+00:00,17.371779276130056,8.685889638065028,,1.0,1.7
5,2004-01-31 00:00:00+00:00,17.371779276130056,8.685889638065028,,1.0,1.7
5,2004-07-31 00:00:00+00:00,1.4098523149701918,0.7896263307331851,5.813674034229678e-17,6.0,0.8
5,2005-01-31 00:00:00+00:00,1.664068853009912,0.965098848673893,2.1272897835585062e-16,5.0,0.8
5,2005-07-31 00:00:00+00:00,,,,,
5,2006-01-31 00:00:00+00:00,,,,,
5,2006-07-31 00:00:00+00:00,,,,,
5,2007-01-31 00:00:00+00:00,,,,,
6,1990-01-31 00:00:00+00:00,2.804858832598817,1.4476482730108382,7.816161757130999e-16,6.0,1.2
6,1990-07-31 00:00:00+00:00,2.804858832598817,1.4476482730108382,7.816161757130999e-16,6.0,1.2
6,1991-01-31 00:00:00+00:00,2.804858832598817,1.4476482730108382,7.816161757130999e-16,6.0,1.2
6,1991-07-31 00:00:00+00:00,2.804858832598817,1.4476482730108382,7.816161757130999e-16,6.0,1.2
6,1992-01-31 00:00:00+00:00,2.804858832598817,1.4476482730108382,7.816161757130999e-16,6.0,1.2
6,1992-07-31 00:00:00+00:00,2.804858832598817,1.4476482730108382,7.816161757130999e-16,6.0,1.2
6,1993-01-31 00:00:00+00:00,2.804858832598817,1.4476482730108382,7.816161757130999e-16,6.0,1.2
6,1993-07-31 00:00:00+00:00,2.804858832598817,1.4476482730108382,7.816161757130999e-16,6.0,1.2
6,1994-01-31 00:00:00+00:00,2.804858832598817,1.4476482730108382,7.816161757130999e-16,6.0,1.2
6,1994-07-31 00:00:00+00:00,2.804858832598817,1.4476482730108382,7.816161757130999e-16,6.0,1.2
6,1995-01-31 00:00:00+00:00,2.804858832598817,1.4476482730108382,7.816161757130999e-16,6.0,1.2
6,1995-07-31 00:00:00+00:00,2.804858832598817,1.4476482730108382,7.816161757130999e-16,6.0,1.2
6,1996-01-31 00:00:00+00:00,2.804858832598817,1.4476482730108382,7.816161757130999e-16,6.0,1.2
6,1996-07-31 00:00:00+00:00,2.804858832598817,1.4476482730108382,7.816161757130999e-16,6.0,1.2
6,1997-01-31 00:00:00+00:00,2.804858832598817,1.4476482730108382,7.816161757130999e-16,6.0,1.2
6,1997-07-31 00:00:00+00:00,2.804858832598817,1.4476482730108382,7.816161757130999e-16,6.0,1.2
6,1998-01-31 00:00:00+00:00,2.804858832598817,1.4476482730108382,7.816161757130999e-16,6.0,1.2
6,1998-07-31 00:00:00+00:00,2.804858832598817,1.4476482730108382,7.816161757130999e-16,6.0,1.2
6,1999-01-31 00:00:00+00:00,2.804858832598817,1.4476482730108382,7.816161757130999e-16,6.0,1.2
6,1999-07-31 00:00:00+00:00,2.804858832598817,1.4476482730108382,7.816161757130999e-16,6.0,1.2
6,2000-01-31 00:00:00+00:00,2.804858832598817,1.4476482730108382,7.816161757130999e-16,6.0,1.2
